stroke_amplitude,right_stroke_vel,right_motor_torque,right_motor_current,right_motor_voltage,right_motor_output_power,right_motor_efficiency_1,motor_efficiency,time
-0.121314491,196.8347215,0.003049056,1.877726135,26.7263556,4.801279972,0.128807368,0.095672041,0.0992
-0.081775151,197.6967003,0.003023069,1.857751196,26.49374198,4.781206661,0.130507316,0.097141916,0.0994
-0.042119602,198.2777408,0.002986754,1.831688716,26.18072937,4.737654585,0.132455794,0.098793866,0.0996
-0.002404199,198.5770174,0.002940029,1.799500424,25.78682876,4.670577762,0.134682071,0.100651608,0.0998
0.037314623,198.5941085,0.002882872,1.761181159,25.31196879,4.580171423,0.137220556,0.10274289,0.1
0.076980411,198.3289431,0.00281533,1.716764822,24.75656859,4.466891482,0.140111695,0.105100346,0.1002
0.116536809,197.7819858,0.002737426,1.666275543,24.12093549,4.331308027,0.143407322,0.107765092,0.1004
0.155927602,196.9539688,0.002649366,1.609837207,23.40661848,4.174425098,0.14716509,0.110783743,0.1006
0.195096816,195.8460687,0.002551326,1.547559863,22.61500273,3.997337931,0.151459651,0.114215952,0.1008
0.233988788,194.4598601,0.002443555,1.479594329,21.74798594,3.801387607,0.156383045,0.118135508,0.101
0.272548251,192.7973127,0.002326362,1.406126149,20.80790329,3.588130714,0.16205088,0.122635343,0.1012
0.310720401,190.8607503,0.002200149,1.32739416,19.79775701,3.359377013,0.168608466,0.127832963,0.1014
0.348451003,188.6530108,0.002065279,1.243616938,18.72030709,3.116968325,0.176250156,0.133885268,0.1016
0.38568644,186.1771838,0.001922317,1.155125139,17.57970766,2.863132711,0.185222417,0.140994053,0.1018
0.422373797,183.4367879,0.001771795,1.062232463,16.37991018,2.600098979,0.195863567,0.149437225,0.102
0.458460934,180.4356832,0.001614332,0.965301988,15.12548431,2.330264237,0.208637264,0.159599924,0.1022
0.493896576,177.178213,0.001450534,0.864692523,13.82095524,2.056023867,0.224207944,0.172039586,0.1024
0.528630362,173.66893,0.001281189,0.7608607,12.47206485,1.780021216,0.243535629,0.187577898,0.1026
0.562612936,169.9128661,0.001106985,0.65421271,11.08393788,1.504727981,0.268108709,0.207512822,0.1028
0.595796003,165.9153385,0.000928742,0.545225532,9.6625819,1.232740926,0.300311587,0.233992772,0.103
0.628132453,161.6822482,0.000747157,0.434311791,8.213216646,0.966415557,0.344292689,0.270924957,0.1032
0.659576284,157.2191536,0.000563426,0.322152503,6.744383944,0.708650244,0.407701123,0.326158083,0.1034
0.690082821,152.5326881,0.000378008,0.20903512,5.2597642,0.461268649,0.507195496,0.4195352,0.1036
0.71960871,147.6294415,0.000191979,0.095576659,3.767123691,0.226733823,0.685396427,0.629730291,0.1038
0.748111989,142.5163974,6.17E-06,-0.017736145,2.272620062,0.007033297,1.09677297,0.174490955,0.104
0.775552162,137.2008665,-0.000178553,-0.130395865,0.782673269,0.195980702,3.065879575,1.920299594,0.1042
0.801890227,131.6903209,-0.000361245,-0.241857487,-0.695827841,0.380580019,-3.310021341,2.261437789,0.1044
0.827088762,125.9926763,-0.000541132,-0.351663459,-2.157071148,0.545428867,-1.021549864,0.719028999,0.1046
0.85111196,120.1159885,-0.000717298,-0.45928413,-3.594348121,0.689271321,-0.584466228,0.41753091,0.1048
0.873925673,114.0685667,-0.000888917,-0.56423743,-5.001535747,0.811180082,-0.39887916,0.28744318,0.105
0.89549749,107.8590853,-0.001025317,-0.6489835,-6.160988082,0.884717975,-0.306185841,0.221269129,0.1052
0.915796756,101.4963317,-0.001112,-0.705230891,-6.969737456,0.902911043,-0.254690453,0.183694951,0.1054
0.934794625,94.98934597,-0.001194921,-0.759229958,-7.753130164,0.908038285,-0.214277495,0.15426015,0.1056
0.9524641,88.34737497,-0.001273767,-0.810791431,-8.508657543,0.900271836,-0.181598119,0.130497884,0.1058
0.968780072,81.5798573,-0.001348235,-0.859733504,-9.233900119,0.87991071,-0.154517086,0.110838229,0.106
0.983719354,74.69640997,-0.001418039,-0.905883188,-9.92654462,0.847379269,-0.131607418,0.09423398,0.1062
0.997260709,67.70677498,-0.001482888,-0.94906654,-10.58426379,0.80321227,-0.111879421,0.079960043,0.1064
1.009384902,60.62096708,-0.001542595,-0.989165538,-11.20541898,0.748108569,-0.094617942,0.067494371,0.1066
1.020074705,53.44901311,-0.001596856,-1.026000827,-11.78761084,0.682803137,-0.079303552,0.056457547,0.1068
1.029314926,46.20110482,-0.001645487,-1.059456832,-12.32922799,0.608186385,-0.065538307,0.04656049,0.107
1.037092434,38.88754193,-0.001688295,-1.089416474,-12.8286385,0.525229027,-0.053016208,0.037581509,0.1072
1.043396178,31.51871744,-0.001725112,-1.115775849,-13.28437221,0.43498661,-0.041496001,0.029346607,0.1074
1.048217198,24.10510286,-0.001755795,-1.138444612,-13.69512569,0.33858888,-0.030783763,0.021716746,0.1076
1.051548645,16.65723338,-0.001780221,-1.157346497,-14.05976897,0.237228452,-0.020720652,0.014578915,0.1078
1.053385784,9.18569285,-0.001798295,-1.172419623,-14.37734965,0.132148712,-0.011174081,0.007839728,0.108
1.053726003,1.701098757,-0.001809947,-1.183616768,-14.64709646,0.024631188,-0.002031219,0.001420767,0.1082
1.052568821,-5.785912863,-0.00181513,-1.190905618,-14.8684227,0.084017493,0.006805903,0.004744905,0.1084
1.04991588,-13.26470244,-0.001816161,-1.195603121,-15.05747244,0.192726715,0.015407216,0.010705398,0.1086
1.045770952,-20.724642,-0.001818313,-1.200717013,-15.25135571,0.30147113,0.023766067,0.016462531,0.1088
1.040139926,-28.15513064,-0.001821764,-1.206343161,-15.45107588,0.410335966,0.03186967,0.022014559,0.109
1.033030741,-35.54592636,-0.001829002,-1.213905428,-15.67410971,0.520108592,0.039663012,0.027335454,0.1092
1.024453568,-42.88586146,-0.001854327,-1.231549679,-16.02127062,0.636195409,0.046816174,0.03224346,0.1094
1.014420597,-50.16485673,-0.001884005,-1.251443507,-16.39526047,0.756086565,0.053513086,0.036850378,0.1096
1.002946083,-57.37256755,-0.001914758,-1.271703589,-16.77254514,0.878836514,0.059825186,0.041202468,0.1098
0.990046333,-64.49875063,-0.001941427,-1.289377541,-17.1163359,1.001756727,0.065905133,0.045391169,0.11
0.975739677,-71.53327912,-0.001965486,-1.305304576,-17.43686191,1.1247813,0.071749445,0.049418311,0.1102
0.960046446,-78.46615749,-0.002002886,-1.328596156,-17.84693045,1.257270423,0.07689491,0.053023962,0.1104
0.942988939,-85.28753449,-0.002065074,-1.365790258,-18.42744015,1.40900057,0.080946726,0.055983771,0.1106
0.924591396,-91.98771614,-0.002145965,-1.413408305,-19.13508712,1.579219672,0.084077179,0.058390805,0.1108
0.90487996,-98.55718077,-0.002240665,-1.468650963,-19.93499309,1.766669258,0.086467106,0.060342121,0.111
0.883882641,-104.9865927,-0.002343831,-1.52846346,-20.78911561,1.968566337,0.08832356,0.06195252,0.1112
0.861629278,-111.266815,-0.002443714,-1.586131825,-21.61404163,2.175234247,0.090034387,0.063449875,0.1114
0.838151494,-117.3889227,-0.002524487,-1.632610382,-22.29744866,2.370774624,0.092076899,0.065125721,0.1116
0.813482651,-123.3442149,-0.002563214,-1.654792376,-22.67666079,2.529260869,0.095130202,0.067401725,0.1118
0.787657805,-129.1242276,-0.002535699,-1.638852098,-22.58009119,2.619361913,0.100013997,0.070783178,0.112
0.760713654,-134.720755,-0.002544708,-1.643512296,-22.73575841,2.742599676,0.103634368,0.073397289,0.1122
0.732688489,-140.1258273,-0.002393501,-1.556351486,-21.74949667,2.683130441,0.112680228,0.079265625,0.1124
0.703622199,-145.331446,-0.001493618,-1.041101172,-15.45143673,1.736557436,0.16450135,0.107951169,0.1126
0.673556023,-150.3308814,-0.002097093,-1.384659665,-19.79899994,2.522063165,0.132795601,0.091996152,0.1128
0.642532682,-155.1167071,-0.002153025,-1.415064726,-20.25972466,2.671760927,0.133907153,0.093193957,0.113
0.610596262,-159.6821009,-0.00220645,-1.443774764,-20.69557582,2.818644757,0.134945207,0.094332943,0.1132
0.577792146,-164.0205753,-0.002256789,-1.470460898,-21.10236187,2.961278143,0.135939605,0.095432138,0.1134
0.544166953,-168.1259654,-0.002303477,-1.494804444,-21.47602328,3.098194824,0.136917722,0.096509592,0.1136
0.509768466,-171.9924374,-0.002345972,-1.516497738,-21.812643,3.227915692,0.137904932,0.097582541,0.1138
0.474645566,-175.6144972,-0.00238374,-1.53523979,-22.10839266,3.34895404,0.138925489,0.098667881,0.114
0.438848167,-178.9869976,-0.002416272,-1.550744028,-22.35962874,3.459849679,0.14000245,0.099782074,0.1142
0.402427138,-182.1051465,-0.002443089,-1.56274103,-22.5629266,3.55919224,0.14115801,0.100941325,0.1144
0.365434235,-184.9645128,-0.002463734,-1.570974616,-22.71503211,3.645627375,0.142414365,0.102162086,0.1146
0.327922028,-187.5610333,-0.002477801,-1.575217237,-22.81305259,3.717911977,0.143793069,0.10346066,0.1148
0.289943825,-189.8910185,-0.00248491,-1.575256946,-22.85429539,3.774896208,0.145316633,0.104854187,0.115
0.251553593,-191.9511574,-0.002484728,-1.570910471,-22.83643001,3.815571763,0.147008099,0.106360404,0.1152
0.212805889,-193.7385224,-0.002476971,-1.562020047,-22.75744897,3.839077115,0.148891925,0.107998234,0.1154
0.173755774,-195.2505737,-0.002461393,-1.548452398,-22.61565522,3.844706409,0.150994763,0.109788322,0.1156
0.134458741,-196.4851628,-0.002437805,-1.530106214,-22.40975495,3.831939951,0.153345626,0.11175321,0.1158
0.094970634,-197.4405351,-0.002406057,-1.506902394,-22.13873663,3.800425952,0.155977597,0.113918516,0.116
0.055347568,-198.1153333,-0.002366051,-1.478791684,-21.80196573,3.750007795,0.158928277,0.116313338,0.1162
0.015645848,-198.5085982,-0.002317729,-1.445749194,-21.39911689,3.680713438,0.162241596,0.118971571,0.1164
-0.024078106,-198.6197713,-0.00226108,-1.40777547,-20.93018708,3.592760854,0.165969432,0.121933154,0.1166
-0.063767845,-198.4486945,-0.002196134,-1.364896619,-20.39549727,3.486558988,0.170173796,0.125245739,0.1168
-0.103366967,-197.9956109,-0.002122959,-1.317158989,-19.79562643,3.362691734,0.174930305,0.1289673,0.117
-0.1428192,-197.2611645,-0.002041673,-1.264638976,-19.13153312,3.221942087,0.180331069,0.133168465,0.1172
-0.182068472,-196.2463599,-0.001952452,-1.207444715,-18.40457581,3.065293208,0.186489565,0.137936422,0.1174
-0.221059017,-194.9527234,-0.001855433,-1.145665635,-17.61589009,2.893774447,0.193554581,0.143384498,0.1176
-0.259735426,-193.3820478,-0.001750936,-1.079490836,-16.76785217,2.708796968,0.201705369,0.14965115,0.1178
-0.298042739,-191.536565,-0.001639228,-1.009083594,-15.8625257,2.511777484,0.211182582,0.156921221,0.118
-0.335926519,-189.4188976,-0.00152066,-0.934653354,-14.90255366,2.304334652,0.222300966,0.165437625,0.1182
-0.37333293,-187.0320551,-0.001395623,-0.856433032,-13.89087685,2.088210299,0.235486017,0.175529923,0.1184
-0.410208809,-184.3793941,-0.001264574,-0.774692999,-12.83090659,1.865291673,0.251323894,0.187654843,0.1186
-0.446501761,-181.4647627,-0.001127946,-0.689692347,-11.7259229,1.637459827,0.270659958,0.202473511,0.1188
-0.482160205,-178.2922197,-0.000986354,-0.601789356,-10.58043945,1.406874011,0.294718518,0.22095661,0.119
-0.517133478,-174.8663629,-0.000840277,-0.511271135,-9.398096804,1.175489446,0.325420646,0.244640044,0.1192
-0.551371872,-171.1919728,-0.000690416,-0.418544751,-8.184026196,0.945549626,0.365843316,0.27604216,0.1194
-0.584826737,-167.2743217,-0.000537334,-0.323944484,-6.942464914,0.719057391,0.421399798,0.31972697,0.1196
-0.617450535,-163.1189909,-0.000381716,-0.227871421,-5.678484054,0.498120868,0.502401416,0.384957216,0.1198
-0.6491969,-158.7318243,-0.000224287,-0.1307484,-4.397429001,0.284811597,0.631311806,0.495361728,0.12
-0.680020762,-154.1193114,-6.56E-05,-0.032898847,-3.103423755,0.08086147,0.868549789,0.791990314,0.1202
-0.709878271,-149.2875474,9.33E-05,0.065058441,-1.804247977,0.111432184,1.447125164,0.94931591,0.1204
-0.738727001,-144.2436502,0.000252043,0.162909642,-0.502677577,0.290844282,5.018638688,3.551601477,0.1206
-0.766525954,-138.9947645,0.00040976,0.260150516,0.794909928,0.455635777,-3.058153359,2.203307972,0.1208
-0.793235634,-133.5483972,0.000565775,0.356380688,2.083418607,0.60446653,-1.121091038,0.814107128,0.121
-0.818818074,-127.9122032,0.000719309,0.451148279,3.357111247,0.736067674,-0.666384652,0.485996014,0.1212
-0.843236931,-122.0942809,0.000869762,0.544096067,4.611416684,0.849544145,-0.463062587,0.338591459,0.1214
-0.866457494,-116.1028158,0.001013719,0.633266619,5.821919583,0.941565414,-0.348782984,0.255386361,0.1216
-0.888446774,-109.9464017,0.001094472,0.686241898,6.586485982,0.962665862,-0.291948325,0.212982818,0.1218
-0.909173523,-103.633743,0.001172138,0.737367835,7.330853193,0.971783974,-0.247243795,0.179775713,0.122
-0.928608286,-97.17381514,0.001246472,0.786494072,8.052999787,0.968995499,-0.211042686,0.152991964,0.1222
-0.946723445,-90.57579793,0.001317209,0.833458886,8.750759864,0.954457719,-0.181027745,0.130865976,0.1224
-0.963493259,-83.84906754,0.001384094,0.878108294,9.422060038,0.928439937,-0.155643543,0.112217313,0.1226
-0.978893895,-77.00318302,0.001446888,0.920296009,10.06491917,0.891320072,-0.133806474,0.096226759,0.1228
-0.992903462,-70.04783283,0.001505344,0.959872623,10.67731516,0.843568884,-0.114739085,0.082308537,0.123
-1.005502059,-62.99298331,0.001559315,0.996742674,11.25788997,0.78580708,-0.097861962,0.070028671,0.1232
-1.016671782,-55.84861708,0.001608532,1.030747324,11.8044994,0.718674284,-0.082745348,0.059065286,0.1234
-1.026396759,-48.62488667,0.001652842,1.061789246,12.31575905,0.642954017,-0.069051983,0.049167758,0.1236
-1.034663171,-41.33205744,0.001692082,1.08976738,12.79023625,0.559497851,-0.056518054,0.040140803,0.1238
-1.041459269,-33.9804929,0.001726108,1.114591305,13.22662851,0.469231946,-0.044932363,0.031828983,0.124
-1.046775397,-26.58064005,0.001754794,1.136181766,13.62377036,0.373148361,-0.034122973,0.024106625,0.1242
-1.050604,-19.1430145,0.001778035,1.154470903,13.98063641,0.27229553,-0.023947607,0.016870602,0.1244
-1.052939637,-11.67818553,0.001795744,1.169402652,14.29634663,0.167768261,-0.014286605,0.010035076,0.1246
-1.05377899,-4.196761083,0.001807857,1.18093298,14.57016947,0.060697165,-0.005037655,0.003527594,0.1248
-1.053120864,3.290627304,0.00181433,1.189030067,14.80152443,0.047762278,0.003888221,0.002713849,0.125
-1.050966196,10.77333961,0.001815736,1.194015323,14.99421091,0.156492336,0.012566244,0.008740969,0.1252
-1.047318048,18.24074228,0.001816678,1.198512943,15.18058294,0.265100398,0.021015165,0.014570659,0.1254
-1.042181603,25.68222368,0.001818112,1.203063889,15.36716286,0.373545172,0.02922925,0.020205088,0.1256
-1.035564161,33.08720966,0.00182001,1.207646999,15.55350333,0.481752362,0.037205801,0.025648125,0.1258
-1.027475062,40.44549589,0.001834479,1.21918168,15.82522652,0.5935712,0.04469912,0.030764826,0.126
-1.017925871,47.74595657,0.001854275,1.233503926,16.13050418,0.708272963,0.051768716,0.035596901,0.1262
-1.006930157,54.97857074,0.001876116,1.248754572,16.44610739,0.825169208,0.058466765,0.04017934,0.1264
-0.994503545,62.13305957,0.001897329,1.263395462,16.75278325,0.943094706,0.06486561,0.044558342,0.1266
-0.980663694,69.19925562,0.001916948,1.276871163,17.04346656,1.061211268,0.071010444,0.048763721,0.1268
-0.96543027,76.16711813,0.001942948,1.293734787,17.37444029,1.183910237,0.076671761,0.052669925,0.127
-0.948824921,83.02674645,0.001988907,1.321742405,17.84170661,1.321059504,0.081387998,0.056019492,0.1272
-0.930871242,89.76839231,0.002057843,1.362617442,18.46646544,1.477834262,0.085019473,0.058731083,0.1274
-0.911594747,96.38247478,0.002145711,1.414045016,19.21984472,1.654471726,0.087705522,0.060876018,0.1276
-0.891022828,102.8595947,0.002250368,1.474799035,20.08647649,1.851775484,0.089561176,0.06251032,0.1278
-0.869184719,109.1905471,0.002364916,1.540936961,21.01731231,2.065811912,0.090862902,0.063786493,0.128
-0.846111452,115.3663351,0.002477208,1.605515908,21.92610303,2.286290857,0.092023,0.06494645,0.1282
-0.821835816,121.3781816,0.002568501,1.657826122,22.6798942,2.49407997,0.093600537,0.066333112,0.1284
-0.796392307,127.2175424,0.002614521,1.683995518,23.10652253,2.660903572,0.096292209,0.068383861,0.1286
-0.769817082,132.8761248,0.002685282,1.724032865,23.70195171,2.854479162,0.098048642,0.069854957,0.1288
-0.742147907,138.3458777,0.002701784,1.732795389,23.90627055,2.990245697,0.101212262,0.072185133,0.129
-0.713424164,143.6187147,0.002542052,1.64057783,22.85499239,2.920690235,0.109902784,0.077894641,0.1292
-0.683686601,148.6878124,0.00160366,1.103157852,16.27964092,1.907557158,0.159738385,0.106217256,0.1294
-0.652977476,153.5456265,0.002210968,1.448723234,20.64961265,2.715875569,0.130048181,0.090784673,0.1296
-0.62134043,158.1852286,0.002271956,1.48184205,21.14143055,2.875119469,0.130861018,0.091773989,0.1298
-0.588820422,162.6000391,0.002329956,1.512992513,21.60490936,3.030807846,0.131627592,0.092719093,0.13
-0.555463665,166.7837844,0.002384373,1.541837169,22.03575493,3.181397503,0.13237459,0.093637862,0.1302
-0.521317561,170.7305195,0.002434617,1.568042892,22.42973253,3.325307134,0.133126896,0.094547431,0.1304
-0.486430634,174.4346359,0.002480108,1.591281575,22.78267554,3.460934486,0.133908066,0.095464438,0.1306
-0.45085246,177.89087,0.002520298,1.611243171,23.09064733,3.586704102,0.134739922,0.096404732,0.1308
-0.414633598,181.0943104,0.002554655,1.627628689,23.3498545,3.701067832,0.135643618,0.097383982,0.131
-0.377825517,184.0404051,0.002582686,1.640161193,23.55678343,3.802549292,0.136639395,0.098417501,0.1312
-0.340480524,186.7249675,0.002603932,1.64858263,23.70816105,3.889753345,0.137747353,0.099520712,0.1314
-0.302651687,189.1441827,0.002617974,1.652659035,23.80101947,3.961395985,0.138987636,0.100709267,0.1316
-0.264392765,191.2946132,0.002624436,1.652182099,23.83271553,4.016324414,0.140380877,0.101999336,0.1318
-0.225758124,193.1732029,0.002622992,1.646970355,23.8009456,4.05353488,0.141948696,0.103407948,0.132
-0.186802667,194.7772825,0.002613363,1.636870673,23.70376419,4.072189945,0.143714214,0.104953359,0.1322
-0.147581753,196.1045725,0.002595319,1.621758582,23.53958797,4.071630919,0.145702701,0.106655521,0.1324
-0.108151116,197.1531868,0.002568682,1.601539485,23.30721096,4.051390928,0.147942255,0.108536595,0.1326
-0.068566789,197.9216352,0.00253332,1.576144167,23.00574883,4.011190211,0.150465051,0.110621857,0.1328
-0.028885023,198.4088259,0.002489158,1.545537852,22.63475128,3.950966795,0.153307711,0.112940058,0.133
0.01083779,198.6140665,0.002436152,1.509702901,22.19398745,3.870832131,0.156514078,0.115525408,0.1332
0.050545204,198.5370692,0.002374326,1.468660846,21.68371933,3.771133594,0.160135112,0.118417701,0.1334
0.090180791,198.1779354,0.002303724,1.422444615,21.10435697,3.652377643,0.164233563,0.121665708,0.1336
0.129688227,197.5371798,0.002224452,1.371123712,20.45677123,3.515295601,0.168884775,0.125328003,0.1338
0.169011369,196.6157128,0.002136657,1.314790231,19.74212003,3.360802327,0.17418196,0.129477025,0.134
0.208094338,195.4148441,0.002040532,1.253563855,18.9619103,3.190002626,0.180241255,0.134203083,0.1342
0.246881594,193.93628,0.00193632,1.187591051,18.11798811,3.00418094,0.187209477,0.139620503,0.1344
0.285318019,192.1821218,0.001824315,1.117050392,17.2126045,2.804805401,0.19527432,0.145875843,0.1346
0.323348991,190.1548621,0.001704862,1.042147746,16.24835582,2.593502192,0.204680634,0.153160898,0.1348
0.36092046,187.8573439,0.001578372,0.963126753,15.22831293,2.372070533,0.215752146,0.16173066,0.135
0.397979043,185.2929143,0.001445233,0.880220591,14.15542579,2.142331211,0.228936276,0.171938112,0.1352
0.434472077,182.4651726,0.001306012,0.79376116,13.03387291,1.906413606,0.244841617,0.184269647,0.1354
0.470347705,179.3781373,0.001161222,0.704051746,11.8674853,1.666382296,0.264356228,0.199439584,0.1356
0.505554944,176.0361953,0.001011454,0.611440364,10.6606551,1.424419694,0.288799755,0.218524418,0.1358
0.540043756,172.444059,0.000857351,0.516303917,9.418138282,1.182761226,0.320229925,0.243235296,0.136
0.573765138,168.6069147,0.000699512,0.41899592,8.144409179,0.943539898,0.362071662,0.276497297,0.1362
0.606671172,164.5301695,0.000538696,0.319959407,6.845055966,0.709054463,0.420385068,0.323748458,0.1364
0.638715089,160.2195826,0.000375612,0.219608076,5.525309208,0.481442772,0.50715154,0.396770868,0.1366
0.669851361,155.6813587,0.000210931,0.118339534,4.190207784,0.26270469,0.649800129,0.529788358,0.1368
0.700035735,150.9218718,4.55E-05,0.016635515,2.845836638,0.054918953,0.92751503,1.160048216,0.137
0.729225321,145.947931,-0.000120032,-0.085096304,1.497370084,0.140147896,1.704698307,1.099883621,0.1372
0.757378634,140.7665618,-0.000284817,-0.186386086,0.15075695,0.320741773,16.33055331,11.41470508,0.1374
0.784455712,135.3853936,-0.00044827,-0.286875959,-1.189431711,0.485513963,-1.990723936,1.422879287,0.1376
0.810418031,129.8115948,-0.000609247,-0.385916784,-2.515021199,0.632698534,-0.902714825,0.651870776,0.1378
0.835228692,124.0533056,-0.000767393,-0.483282107,-3.823061111,0.761581233,-0.567513034,0.412196479,0.138
0.858852451,118.1187951,-0.000921903,-0.578504015,-5.107604722,0.871152361,-0.404464554,0.294829177,0.1382
0.881255729,112.0163863,-0.001043158,-0.654652021,-6.1585684,0.934806098,-0.318112349,0.231862895,0.1384
0.902406688,105.754798,-0.001124367,-0.707832468,-6.927518338,0.95125746,-0.266993775,0.193994721,0.1386
0.922275278,99.3429482,-0.001202269,-0.759030001,-7.674508137,0.955495519,-0.226394167,0.164028443,0.1388
0.940833263,92.78992679,-0.001276561,-0.808062694,-8.397122954,0.947615969,-0.193263152,0.1396551,0.139
0.958054272,86.10504596,-0.001346986,-0.854773857,-9.093256958,0.927858148,-0.165610504,0.119374315,0.1392
0.973913833,79.29780526,-0.001413286,-0.899007326,-9.760807585,0.896563897,-0.142086938,0.102172087,0.1394
0.988389409,72.37787812,-0.001475219,-0.940614917,-10.39776815,0.854185504,-0.121743128,0.087337389,0.1396
1.001460421,65.35505788,-0.001532534,-0.979446333,-11.00210371,0.801270791,-0.103892024,0.074357184,0.1398
1.013108302,58.23940737,-0.001585086,-1.01540644,-11.57245858,0.73851555,-0.088017707,0.062848381,0.14
1.023316501,51.04099535,-0.001632606,-1.048336949,-12.10669392,0.666638876,-0.073734767,0.052524773,0.1402
1.032070511,43.77005115,-0.001674945,-1.078142339,-12.60344633,0.586499586,-0.060738838,0.043162073,0.1404
1.039357893,36.43690719,-0.001711944,-1.104724091,-13.06131347,0.499023574,-0.048790289,0.034584411,0.1406
1.04516829,29.05198427,-0.001743464,-1.127995221,-13.47903448,0.405208612,-0.037696042,0.026650946,0.1408
1.049493445,21.6257768,-0.001769386,-1.147880624,-13.85549454,0.306114718,-0.027297849,0.019247107,0.141
1.052327213,14.16883781,-0.001789613,-1.164317536,-14.18973079,0.202853904,-0.017463803,0.012278287,0.1412
1.053665565,6.691764044,-0.00180407,-1.177255709,-14.48093483,0.096579292,-0.008082073,0.005665218,0.1414
1.053506602,-0.79481917,-0.001812703,-1.186657703,-14.72845656,0.011526167,0.000943821,0.000659481,0.1416
1.051850547,-8.280272976,-0.001815516,-1.19252018,-14.93206851,0.120263767,0.009698474,0.006753814,0.1418
1.048699755,-15.75395991,-0.00181641,-1.197065364,-15.11914025,0.228925244,0.018223902,0.012648783,0.142
1.044058703,-23.20525933,-0.001818,-1.2017822,-15.30794892,0.337497369,0.026512346,0.018345418,0.1422
1.037933987,-30.62358295,-0.001820262,-1.206651008,-15.49806531,0.445943458,0.034558689,0.02384628,0.1424
1.030334245,-37.99870738,-0.001830572,-1.215889415,-15.7416092,0.556475002,0.042218076,0.029073844,0.1426
1.021270348,-45.31948598,-0.001851345,-1.230851171,-16.05517212,0.67121592,0.049368366,0.033965792,0.1428
1.010755175,-52.5758663,-0.001874982,-1.247211258,-16.38494807,0.788630452,0.056120316,0.038591215,0.143
0.998803668,-59.75753519,-0.001898781,-1.263414094,-16.71146741,0.907732003,0.062539849,0.04299296,0.1432
0.98543281,-66.85428588,-0.001920078,-1.277932947,-17.01562019,1.026923326,0.06871637,0.047226109,0.1434
0.970661604,-73.85603458,-0.001943707,-1.293528295,-17.33145998,1.14843594,0.074529735,0.051226619,0.1436
0.954511037,-80.75283367,-0.001984041,-1.31840938,-17.76060737,1.281735523,0.079520426,0.054738176,0.1438
0.93700406,-87.53488163,-0.00204806,-1.356562257,-18.35231804,1.434213575,0.083419765,0.05760805,0.144
0.918165553,-94.19253928,-0.002131332,-1.405451986,-19.07499015,1.606044412,0.086363637,0.059906951,0.1442
0.898022284,-100.7163455,-0.002231062,-1.46347994,-19.90863524,1.797635098,0.088478389,0.061698311,0.1444
0.876602878,-107.0970286,-0.002341773,-1.527514704,-20.81426161,2.006375175,0.089990187,0.063105286,0.1446
0.853937774,-113.3255208,-0.002452119,-1.591072061,-21.7113064,2.22310138,0.091289432,0.064355173,0.1448
0.83005918,-119.3929698,-0.002545392,-1.644603348,-22.48121133,2.431215336,0.092883332,0.065757084,0.145
0.805001029,-125.2907523,-0.002598163,-1.674720588,-22.95781469,2.604206595,0.095448083,0.067733346,0.1452
0.778798932,-131.0104868,-0.002629866,-1.692528504,-23.27866845,2.756319913,0.098429814,0.069957696,0.1454
0.751490178,-136.5437678,-0.00266798,-1.713724801,-23.63827715,2.91436812,0.101026382,0.071942828,0.1456
0.723113514,-141.8833208,-0.002539526,-1.639482385,-22.8110576,2.882530566,0.10878391,0.077076457,0.1458
0.693709259,-147.0212755,-0.001615359,-1.110274217,-16.33873686,1.899937708,0.157376705,0.104734709,0.146
0.663319199,-151.9503022,-0.002267963,-1.481810344,-21.03199131,2.75694071,0.126357177,0.088461523,0.1462
0.631986522,-156.663383,-0.002336753,-1.519474672,-21.58145866,2.928668421,0.126959571,0.089309148,0.1464
0.599755755,-161.1538348,-0.002402687,-1.555245866,-22.10355746,3.097617853,0.127513805,0.090108676,0.1466
0.5666727,-165.4152768,-0.002465126,-1.588760644,-22.59367144,3.262156216,0.128046451,0.090878149,0.1468
0.532784369,-169.4416533,-0.002523434,-1.619658779,-23.04722784,3.420598736,0.128582014,0.091634688,0.147
0.49813892,-173.2272428,-0.00257699,-1.647589241,-23.45977384,3.571239614,0.129143071,0.092394522,0.1472
0.462785587,-176.7666659,-0.002625195,-1.672212918,-23.82701036,3.71237605,0.129750654,0.093173162,0.1474
0.426774609,-180.054893,-0.002667473,-1.693204904,-24.14482062,3.842331814,0.130424651,0.09398561,0.1476
0.390157158,-183.0872514,-0.002703281,-1.710260589,-24.40934571,3.959490863,0.131183951,0.094846415,0.1478
0.352985272,-185.8594322,-0.002732117,-1.723096324,-24.61699302,4.062317686,0.13204694,0.095769964,0.148
0.315311773,-188.3674959,-0.002753513,-1.731450924,-24.76445498,4.149379063,0.133031941,0.09677076,0.1482
0.277190197,-190.6078785,-0.002767049,-1.735089319,-24.84875437,4.219370686,0.134157502,0.097863608,0.1484
0.238674718,-192.5773965,-0.00277236,-1.733808845,-24.86732249,4.271150238,0.135442519,0.099063714,0.1486
0.199820068,-194.273251,-0.002769118,-1.727428765,-24.81786923,4.30372414,0.136907505,0.100387534,0.1488
0.160681461,-195.6930322,-0.002757059,-1.715804175,-24.69855567,4.31629783,0.138574253,0.101852602,0.149
